"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        2143,       -6.81875391,      -4.349943812,      -4.500562868,      -1.636738026,      -7.723019527
          0,           0,        2144,      -6.820306326,      -4.354484785,      -4.508200964,      -1.639002506,       -7.72374734
          0,           0,        2145,      -6.821850612,      -4.359050346,      -4.516071247,      -1.641278455,      -7.724477631
          0,           0,        2146,      -6.823376055,      -4.363626978,      -4.524166132,       -1.64354628,      -7.725210683
          0,           0,        2147,      -6.824888988,      -4.368193828,      -4.532474944,       -1.64580633,      -7.725946728
          0,           0,        2148,      -6.826397279,      -4.372753214,      -4.540985205,       -1.64808643,      -7.726684657
          0,           0,        2149,      -6.827843974,      -4.377275289,       -4.54968137,      -1.650339933,      -7.727424205
          0,           0,        2150,      -6.829316098,      -4.381759106,      -4.558539708,      -1.652663502,      -7.728165424
          0,           0,        2151,      -6.830773225,      -4.386160332,      -4.567540494,      -1.654914719,      -7.728907943
          0,           0,        2152,      -6.832225214,      -4.390482717,      -4.576660425,      -1.657219638,       -7.72965103
          0,           0,        2153,         -6.833655,      -4.394687675,      -4.585873017,      -1.659467026,      -7.730394678
          0,           0,        2154,      -6.835058412,      -4.398756914,      -4.595159241,      -1.661697302,      -7.731138994
          0,           0,        2155,      -6.836434207,      -4.402671378,      -4.604482341,      -1.663918826,       -7.73188469
          0,           0,        2156,      -6.837792192,      -4.406414748,       -4.61379318,      -1.666139666,      -7.732631262
          0,           0,        2157,       -6.83911386,      -4.409973434,      -4.623081753,      -1.668445066,      -7.733378246
          0,           0,        2158,      -6.840411664,      -4.413337575,      -4.632264162,      -1.670844899,      -7.734124451
          0,           0,        2159,      -6.841760452,      -4.416498869,      -4.641316042,      -1.673306207,      -7.734870793
          0,           0,        2160,      -6.843107472,      -4.419430338,       -4.65016971,      -1.675883004,      -7.735616736
          0,           0,        2161,      -6.844436486,      -4.422099138,      -4.658759704,      -1.678501416,      -7.736362387
          0,           0,        2162,      -6.845742087,      -4.424484602,      -4.667014032,       -1.68114637,      -7.737107588
          0,           0,        2163,       -6.84702773,      -4.426573443,      -4.674869773,      -1.683816272,      -7.737851797
          0,           0,        2164,       -6.84828011,      -4.428351573,      -4.682262856,      -1.686492375,      -7.738594536
          0,           0,        2165,       -6.84950634,      -4.429801986,      -4.689131373,       -1.68917151,       -7.73933582
          0,           0,        2166,      -6.850698001,      -4.430943305,      -4.695454158,      -1.691921855,      -7.740075644
          0,           0,        2167,      -6.851858326,      -4.431735741,      -4.701137173,      -1.694624934,      -7.740813213
          0,           0,        2168,      -6.853027029,      -4.432201407,      -4.706102891,      -1.697430914,      -7.741547149
          0,           0,        2169,      -6.854157048,      -4.432305493,      -4.710296128,      -1.700157148,      -7.742280834
          0,           0,        2170,       -6.85525926,      -4.432072863,      -4.713679392,      -1.702915931,      -7.743013398
          0,           0,        2171,        -6.8563035,      -4.431498095,      -4.716263505,      -1.705629194,      -7.743744358
          0,           0,        2172,      -6.857301677,      -4.430593553,      -4.718001921,       -1.70831352,      -7.744472454
          0,           0,        2173,      -6.858285842,       -4.42936921,       -4.71888419,      -1.710975257,      -7.745197965
          0,           0,        2174,      -6.859246857,      -4.427835141,      -4.718905764,      -1.713621467,      -7.745921271
          0,           0,        2175,      -6.860192681,      -4.426026367,      -4.718092262,      -1.716340259,      -7.746641891
          0,           0,        2176,      -6.861118103,      -4.423962333,      -4.716536003,      -1.719231197,      -7.747359636
          0,           0,        2177,      -6.862017832,       -4.42165073,      -4.714216729,      -1.722166451,      -7.748074254
          0,           0,        2178,      -6.862915423,       -4.41912052,      -4.711178014,      -1.725184858,      -7.748785485
          0,           0,        2179,      -6.863796394,      -4.416372869,      -4.707489947,      -1.728203849,      -7.749493029
          0,           0,        2180,      -6.864640335,      -4.413426406,      -4.703230473,      -1.731198764,      -7.750196878
          0,           0,        2181,      -6.865439575,      -4.410288659,      -4.698523574,      -1.734221718,      -7.750897413
          0,           0,        2182,       -6.86618821,      -4.406999178,      -4.693349405,      -1.737175514,      -7.751593946
          0,           0,        2183,       -6.86690231,      -4.403566693,      -4.687786037,      -1.740049572,      -7.752285975
          0,           0,        2184,      -6.867596829,      -4.400032039,      -4.681907769,      -1.742942502,      -7.752973258
          0,           0,        2185,      -6.868241079,       -4.39639036,      -4.675792756,      -1.745707643,       -7.75365824
          0,           0,        2186,      -6.868861515,      -4.392678632,       -4.66954378,      -1.748592826,      -7.754340236
          0,           0,        2187,      -6.869416789,      -4.388908334,      -4.663137409,      -1.751269868,      -7.755017925
          0,           0,        2188,      -6.869939013,      -4.385105188,      -4.656650585,      -1.753863568,      -7.755691056
          0,           0,        2189,      -6.870410707,      -4.381279565,      -4.650129301,      -1.756302925,      -7.756359927
          0,           0,        2190,      -6.870833164,      -4.377448953,      -4.643622482,      -1.758616848,      -7.757022591
          0,           0,        2191,      -6.871215654,      -4.373634187,      -4.637173282,      -1.760838028,      -7.757681816
          0,           0,        2192,      -6.871556499,      -4.369831937,      -4.630852639,      -1.763029174,      -7.758337457
          0,           0,        2193,      -6.871873672,      -4.366091256,      -4.624622778,      -1.765195888,      -7.758988694
          0,           0,        2194,      -6.872192459,      -4.362431626,      -4.618524161,      -1.767429326,       -7.75963505
          0,           0,        2195,       -6.87249343,      -4.358853253,      -4.612586017,      -1.769624871,      -7.760277157
          0,           0,        2196,      -6.872771742,      -4.355368045,      -4.606832557,      -1.771806405,      -7.760914369
          0,           0,        2197,      -6.873016649,      -4.351976767,      -4.601284789,      -1.773897952,      -7.761547039
          0,           0,        2198,      -6.873217453,      -4.348687809,      -4.595958439,      -1.775851158,      -7.762174779
          0,           0,        2199,      -6.873383767,      -4.345507257,      -4.590865593,      -1.777682579,      -7.762797381
          0,           0,        2200,      -6.873514498,      -4.342450796,      -4.586015985,      -1.779395489,      -7.763413116
          0,           0,        2201,      -6.873608798,      -4.339504659,      -4.581431595,      -1.780959155,      -7.764024435
          0,           0,        2202,      -6.873682542,      -4.336702656,      -4.577101105,      -1.782473142,      -7.764633965
          0,           0,        2203,      -6.873713356,      -4.334035627,      -4.573032739,      -1.783730133,      -7.765239672
          0,           0,        2204,      -6.873738788,      -4.331522309,      -4.569234263,      -1.784969646,      -7.765841363
          0,           0,        2205,      -6.873713947,      -4.329140139,      -4.565711136,      -1.785912294,      -7.766438083
          0,           0,        2206,      -6.873655717,      -4.326910548,      -4.562472778,      -1.786702801,      -7.767029862
          0,           0,        2207,      -6.873560859,      -4.324836998,      -4.559522008,      -1.787293045,      -7.767616645
          0,           0,        2208,      -6.873434898,      -4.322923078,      -4.556862551,      -1.787706625,      -7.768199818
          0,           0,        2209,      -6.873295721,      -4.321178432,      -4.554497679,      -1.788006643,      -7.768778167
          0,           0,        2210,      -6.873146085,      -4.319606131,      -4.552430088,      -1.788213647,      -7.769351289
          0,           0,        2211,       -6.87300295,       -4.31821333,      -4.550661973,      -1.788416593,       -7.76992045
          0,           0,        2212,      -6.872873673,      -4.317006969,      -4.549195752,      -1.788692574,      -7.770485212
          0,           0,        2213,      -6.872740977,      -4.315974901,      -4.548031738,      -1.788902796,      -7.771045544
          0,           0,        2214,      -6.872604157,      -4.315122625,      -4.547171384,      -1.789051532,      -7.771602581
          0,           0,        2215,      -6.872463916,      -4.314452043,      -4.546618522,      -1.789122829,      -7.772155285
          0,           0,        2216,      -6.872307608,      -4.313961221,      -4.546373992,      -1.789055306,      -7.772703938
          0,           0,        2217,      -6.872145612,      -4.313647295,      -4.546437867,      -1.788869041,      -7.773248279
          0,           0,        2218,      -6.871983161,      -4.313518883,      -4.546812539,      -1.788593328,       -7.77378841
          0,           0,        2219,      -6.871813095,      -4.313564709,      -4.547498361,      -1.788155864,      -7.774324759
          0,           0,        2220,      -6.871655982,      -4.313799106,      -4.548497434,      -1.787733975,      -7.774856915
          0,           0,        2221,      -6.871475061,      -4.314201952,       -4.54981256,      -1.787088253,      -7.775384141
          0,           0,        2222,      -6.871311471,      -4.314792992,      -4.551445409,      -1.786488932,      -7.775909341
          0,           0,        2223,      -6.871128023,      -4.315555098,      -4.553396212,      -1.785674026,      -7.776434004
          0,           0,        2224,      -6.870939579,      -4.316490746,      -4.555666102,      -1.784743941,      -7.776955613
          0,           0,        2225,      -6.870750392,      -4.317600652,      -4.558256947,      -1.783700548,      -7.777474321
          0,           0,        2226,      -6.870561989,      -4.318883292,      -4.561168682,      -1.782564455,      -7.777989766
          0,           0,        2227,      -6.870392081,      -4.320344346,      -4.564401545,      -1.781423255,      -7.778502776
          0,           0,        2228,      -6.870244381,      -4.321983294,      -4.567957522,      -1.780310783,      -7.779013422
          0,           0,        2229,       -6.87013105,      -4.323801399,      -4.571837133,      -1.779278584,      -7.779521689
          0,           0,        2230,      -6.870057795,      -4.325799881,      -4.576040699,      -1.778392856,      -7.780026817
          0,           0,        2231,      -6.870004818,       -4.32796584,      -4.580568577,      -1.777517161,      -7.780529873
          0,           0,        2232,      -6.869973173,       -4.33029848,      -4.585418593,      -1.776644126,      -7.781031596
          0,           0,        2233,      -6.869962282,       -4.33278716,       -4.59059326,      -1.775757411,      -7.781531353
          0,           0,        2234,      -6.869957248,      -4.335428115,      -4.596090682,      -1.774809031,      -7.782029983
          0,           0,        2235,      -6.869964944,      -4.338214099,      -4.601908828,      -1.773824455,       -7.78252738
          0,           0,        2236,      -6.869991494,      -4.341151888,      -4.608045475,       -1.77285463,      -7.783023158
          0,           0,        2237,       -6.87002556,      -4.344223741,       -4.61449744,      -1.771802722,       -7.78351804
          0,           0,        2238,       -6.87009639,      -4.347444856,      -4.621260162,      -1.770858131,      -7.784012086
          0,           0,        2239,      -6.870162933,      -4.350785605,      -4.628327352,      -1.769771884,      -7.784504899
          0,           0,        2240,      -6.870262061,      -4.354260147,      -4.635692595,      -1.768774508,      -7.784996916
          0,           0,        2241,       -6.87035752,      -4.357842343,      -4.643347504,      -1.767644892,      -7.785487168
          0,           0,        2242,      -6.870457298,      -4.361526886,          -4.65128,      -1.766453699,       -7.78597418
          0,           0,        2243,      -6.870570471,      -4.365302362,      -4.659477395,      -1.765221774,      -7.786459159
          0,           0,        2244,      -6.870694566,      -4.369161591,      -4.667917856,      -1.763953814,      -7.786938923
          0,           0,        2245,      -6.870847064,       -4.37311172,      -4.676586341,      -1.762737444,      -7.787429433
          0,           0,        2246,       -6.87103127,      -4.377147504,      -4.685463396,      -1.761613147,      -7.787920867
          0,           0,        2247,       -6.87125334,      -4.381263052,      -4.694524733,      -1.760604533,      -7.788412575
          0,           0,        2248,      -6.871519297,      -4.385452576,      -4.703740079,      -1.759767665,      -7.788905334
          0,           0,        2249,      -6.871809077,      -4.389690498,      -4.713074008,      -1.758974692,      -7.789397802
          0,           0,        2250,      -6.872114975,      -4.393963886,        -4.7224799,      -1.758203664,      -7.789891432
          0,           0,        2251,      -6.872438879,      -4.398257316,      -4.731909817,      -1.757446919,      -7.790386718
          0,           0,        2252,      -6.872772507,      -4.402559102,       -4.74130968,      -1.756663046,      -7.790882657
          0,           0,        2253,      -6.873121987,      -4.406849371,      -4.750614747,      -1.755868835,      -7.791380349
          0,           0,        2254,      -6.873491116,      -4.411128724,      -4.759752095,      -1.755119037,      -7.791879476
          0,           0,        2255,      -6.873860811,      -4.415361645,      -4.768648131,      -1.754303301,      -7.792380115
          0,           0,        2256,      -6.874259906,      -4.419547739,      -4.777201801,       -1.75360843,      -7.792884565
          0,           0,        2257,      -6.874645781,      -4.423648318,      -4.785340599,      -1.752781839,       -7.79339035
          0,           0,        2258,      -6.875062922,      -4.427681075,        -4.7929819,      -1.752037915,      -7.793898726
          0,           0,        2259,      -6.875477163,      -4.431606844,       -4.80004134,      -1.751195105,       -7.79441094
          0,           0,        2260,      -6.875890972,      -4.435410596,      -4.806418861,      -1.750310148,      -7.794923213
          0,           0,        2261,      -6.876306184,      -4.439082667,      -4.812032788,      -1.749390295,      -7.795437404
          0,           0,        2262,      -6.876721555,      -4.442607996,      -4.816794451,      -1.748446579,      -7.795953881
          0,           0,        2263,      -6.877160439,      -4.445988869,      -4.820645275,      -1.747556525,      -7.796472558
          0,           0,        2264,      -6.877636025,      -4.449220868,      -4.823525705,      -1.746753701,      -7.796994583
          0,           0,        2265,      -6.878150219,      -4.452296549,      -4.825349111,      -1.746065065,        -7.7975201
          0,           0,        2266,      -6.878682876,      -4.455205753,      -4.826069128,      -1.745533028,      -7.798048876
          0,           0,        2267,      -6.879209758,      -4.457913073,      -4.825730134,      -1.745025396,      -7.798580481
          0,           0,        2268,      -6.879745498,      -4.460414757,      -4.824376143,      -1.744544151,       -7.79911318
          0,           0,        2269,       -6.88031269,      -4.462703369,      -4.822060156,      -1.744083182,       -7.79965184
          0,           0,        2270,      -6.880894236,       -4.46478181,      -4.818776626,       -1.74361116,      -7.800192075
          0,           0,        2271,      -6.881469394,      -4.466629281,      -4.814597953,      -1.743132137,      -7.800734449
          0,           0,        2272,      -6.882042935,      -4.468261593,      -4.809616383,      -1.742695698,      -7.801284028
          0,           0,        2273,      -6.882604002,       -4.46965189,      -4.803918196,      -1.742197881,      -7.801837556
          0,           0,        2274,      -6.883193416,      -4.470841674,      -4.797590739,      -1.741827864,      -7.802394525
          0,           0,        2275,      -6.883765335,      -4.471792161,      -4.790717308,      -1.741346625,      -7.802957229
          0,           0,        2276,       -6.88434744,      -4.472545472,      -4.783361813,      -1.740921769,      -7.803524337
          0,           0,        2277,       -6.88491756,       -4.47306801,      -4.775654712,      -1.740410833,      -7.804091071
          0,           0,        2278,      -6.885498988,      -4.473375519,      -4.767693379,      -1.739876183,      -7.804666668
          0,           0,        2279,      -6.886091741,      -4.473494489,      -4.759533979,      -1.739331633,      -7.805246058
          0,           0,        2280,      -6.886683228,       -4.47343077,      -4.751255209,      -1.738778657,      -7.805830531
          0,           0,        2281,      -6.887286467,      -4.473208332,      -4.742917545,      -1.738292436,       -7.80641944
          0,           0,        2282,      -6.887902983,      -4.472844634,      -4.734577238,      -1.737903661,      -7.807015557
          0,           0,        2283,       -6.88854595,      -4.472361139,      -4.726282405,      -1.737636141,        -7.8076151
          0,           0,        2284,      -6.889228554,      -4.471780123,      -4.718074613,      -1.737549081,      -7.808217315
          0,           0,        2285,      -6.889926454,      -4.471099881,      -4.709985886,      -1.737519366,      -7.808825808
          0,           0,        2286,      -6.890630475,      -4.470331573,      -4.702042432,      -1.737518765,      -7.809437467
          0,           0,        2287,      -6.891357222,      -4.469473223,      -4.694294085,      -1.737567505,      -7.810053991
          0,           0,        2288,      -6.892095338,       -4.46854498,      -4.686763583,      -1.737633263,      -7.810675302
          0,           0,        2289,      -6.892847262,      -4.467550627,      -4.679469845,      -1.737723974,      -7.811299241
          0,           0,        2290,      -6.893621758,      -4.466529021,      -4.672430426,      -1.737892574,      -7.811926927
          0,           0,        2291,      -6.894399321,      -4.465465995,      -4.665650551,      -1.738032406,      -7.812559462
          0,           0,        2292,      -6.895216871,      -4.464417145,      -4.659145917,      -1.738329404,      -7.813196475
          0,           0,        2293,       -6.89602286,       -4.46334874,      -4.652924295,      -1.738554012,      -7.813837315
          0,           0,        2294,       -6.89685609,      -4.462310795,      -4.646992917,      -1.738901699,      -7.814482052
          0,           0,        2295,      -6.897676382,      -4.461284193,      -4.641358082,      -1.739188454,      -7.815131579
          0,           0,        2296,      -6.898494157,      -4.460287487,      -4.636019803,      -1.739469823,      -7.815785776
          0,           0,        2297,      -6.899311201,      -4.459346176,      -4.630970576,      -1.739743725,      -7.816444788
          0,           0,        2298,      -6.900146936,      -4.458455051,      -4.626231749,      -1.740047126,      -7.817109331
          0,           0,        2299,      -6.901022385,      -4.457642905,      -4.621805493,        -1.7404562,      -7.817778385
          0,           0,        2300,       -6.90193775,      -4.456927036,      -4.617694033,      -1.741003593,      -7.818451725
          0,           0,        2301,      -6.902901322,      -4.456315559,      -4.613892083,      -1.741714277,      -7.819128275
          0,           0,        2302,       -6.90391824,      -4.455822003,      -4.610397818,      -1.742642402,       -7.81980962
          0,           0,        2303,      -6.904964677,      -4.455432847,        -4.6072091,      -1.743665199,      -7.820495872
          0,           0,        2304,      -6.906033897,      -4.455152435,      -4.604322763,      -1.744765728,      -7.821186869
          0,           0,        2305,      -6.907129493,      -4.454980995,      -4.601737704,      -1.745940358,      -7.821882943
          0,           0,        2306,      -6.908239796,      -4.454926161,      -4.599453156,      -1.747153314,      -7.822583397
          0,           0,        2307,      -6.909372659,      -4.454984548,      -4.597469105,      -1.748418267,      -7.823288103
          0,           0,        2308,      -6.910535556,       -4.45517766,      -4.595786143,      -1.749788235,      -7.823997989
          0,           0,        2309,      -6.911708729,      -4.455484037,      -4.594402848,      -1.751158748,      -7.824711955
          0,           0,        2310,      -6.912922341,      -4.455951077,      -4.593315874,      -1.752706541,      -7.825430464
          0,           0,        2311,      -6.914130391,      -4.456532421,       -4.59252314,       -1.75418827,      -7.826153171
          0,           0,        2312,      -6.915389482,       -4.45725745,      -4.592024073,       -1.75582383,      -7.826880225
          0,           0,        2313,      -6.916650413,      -4.458108943,      -4.591821514,      -1.757411373,      -7.827611777
          0,           0,        2314,      -6.917913301,      -4.459090715,      -4.591910263,      -1.759009844,      -7.828346781
          0,           0,        2315,      -6.919182258,      -4.460209611,      -4.592284968,      -1.760621396,      -7.829086342
          0,           0,        2316,      -6.920459027,      -4.461465408,      -4.592942103,      -1.762254645,      -7.829830166
          0,           0,        2317,      -6.921767953,      -4.462872837,       -4.59387884,      -1.763988374,      -7.830576951
          0,           0,        2318,      -6.923115235,      -4.464432404,      -4.595094268,      -1.765855224,      -7.831328567
          0,           0,        2319,      -6.924511927,      -4.466156104,      -4.596590619,      -1.767889831,      -7.832083782
          0,           0,        2320,      -6.925963252,      -4.468052354,      -4.598365801,      -1.770167543,      -7.832842925
          0,           0,        2321,      -6.927439857,      -4.470098925,      -4.600419466,      -1.772547569,      -7.833605513
          0,           0,        2322,       -6.92893391,      -4.472292258,      -4.602749315,      -1.775013124,       -7.83437175
          0,           0,        2323,      -6.930447351,      -4.474623107,      -4.605354102,      -1.777546697,      -7.835141594
          0,           0,        2324,      -6.931966588,      -4.477090782,      -4.608232642,      -1.780102555,      -7.835915585
          0,           0,        2325,      -6.933506963,      -4.479682506,      -4.611382697,      -1.782688222,      -7.836692748
          0,           0,        2326,      -6.935064243,      -4.482420151,      -4.614806165,      -1.785366418,       -7.83747379
          0,           0,        2327,      -6.936612764,      -4.485270511,      -4.618500624,      -1.788010486,      -7.838258447
          0,           0,        2328,      -6.938195271,      -4.488269856,      -4.622463712,      -1.790835663,      -7.839045008
          0,           0,        2329,      -6.939755935,      -4.491367394,      -4.626693817,      -1.793553581,      -7.839834806
          0,           0,        2330,      -6.941342397,      -4.494595561,      -4.631189359,      -1.796405516,      -7.840628121
          0,           0,        2331,      -6.942907799,      -4.497917001,      -4.635948627,      -1.799154752,      -7.841424615
          0,           0,        2332,      -6.944463322,      -4.501328184,      -4.640971619,      -1.801874054,      -7.842224267
          0,           0,        2333,      -6.946013409,      -4.504830183,      -4.646257006,       -1.80457098,      -7.843026312
          0,           0,        2334,        -6.9475546,      -4.508414163,      -4.651803475,      -1.807254993,      -7.843831167
          0,           0,        2335,      -6.949110634,      -4.512090283,       -4.65760898,      -1.810025102,      -7.844638074
          0,           0,        2336,      -6.950685152,      -4.515858844,      -4.663670349,      -1.812929413,      -7.845447499
          0,           0,        2337,      -6.952287142,      -4.519717959,      -4.669985241,      -1.815992049,      -7.846259844
          0,           0,        2338,      -6.953927186,      -4.523669562,      -4.676550129,      -1.819293983,      -7.847074233
          0,           0,        2339,      -6.955579344,      -4.527675845,      -4.683361935,      -1.822666868,      -7.847890785
          0,           0,        2340,      -6.957239146,       -4.53173475,      -4.690414807,      -1.826106929,      -7.848708942
          0,           0,        2341,      -6.958896712,      -4.535809885,      -4.697707627,      -1.829560552,      -7.849528854
          0,           0,        2342,      -6.960532445,      -4.539899961,       -4.70522828,      -1.832989328,      -7.850350422
          0,           0,        2343,      -6.962144757,      -4.543982226,      -4.712965532,      -1.836401429,      -7.851173087
          0,           0,        2344,      -6.963747313,      -4.548069603,       -4.72090871,      -1.839885215,      -7.851996938
          0,           0,        2345,      -6.965321568,      -4.552110499,      -4.729048056,      -1.843271109,      -7.852821559
          0,           0,        2346,      -6.966914581,      -4.556142935,      -4.737375783,      -1.846836409,        -7.8536463
          0,           0,        2347,      -6.968465028,      -4.560089574,      -4.745880476,       -1.85021654,      -7.854469629
          0,           0,        2348,      -6.970025035,      -4.563981659,      -4.754551873,      -1.853703111,      -7.855292686
          0,           0,        2349,      -6.971539402,      -4.567766284,      -4.763373656,      -1.857017708,      -7.856117619
          0,           0,        2350,      -6.973014571,      -4.571432352,      -4.772329998,      -1.860244961,      -7.856944335
          0,           0,        2351,      -6.974458403,      -4.574975445,      -4.781385386,      -1.863394214,      -7.857771684
          0,           0,        2352,      -6.975857947,      -4.578380822,      -4.790515338,      -1.866476209,      -7.858599122
          0,           0,        2353,      -6.977246734,      -4.581660319,      -4.799684293,      -1.869639618,      -7.859426357
          0,           0,        2354,       -6.97863007,      -4.584822206,      -4.808871249,      -1.872966986,      -7.860253296
          0,           0,        2355,      -6.980029299,      -4.587839476,      -4.818035094,      -1.876448055,      -7.861078203
          0,           0,        2356,      -6.981460923,       -4.59071111,      -4.827136432,       -1.88018571,      -7.861903318
          0,           0,        2357,      -6.982883847,       -4.59338685,      -4.836130966,      -1.883966822,      -7.862727588
          0,           0,        2358,      -6.984280659,       -4.59585165,       -4.84497241,      -1.887752212,      -7.863551049
          0,           0,        2359,      -6.985653511,      -4.598083684,      -4.853615447,      -1.891540593,      -7.864373392
          0,           0,        2360,      -6.986988701,       -4.60007657,       -4.86200894,       -1.89528313,      -7.865194569
          0,           0,        2361,      -6.988295481,      -4.601803905,      -4.870100446,      -1.898966996,      -7.866015015
          0,           0,        2362,      -6.989589904,       -4.60329877,      -4.877837672,       -1.90273699,      -7.866832767
          0,           0,        2363,      -6.990836872,      -4.604504148,      -4.885167334,      -1.906342061,       -7.86764841
          0,           0,        2364,      -6.992088585,       -4.60548144,      -4.892042726,      -1.910158612,      -7.868461968
          0,           0,        2365,      -6.993271697,      -4.606153735,      -4.898397644,      -1.913707525,      -7.869273566
          0,           0,        2366,      -6.994433253,       -4.60657086,      -4.904202023,      -1.917339845,      -7.870083247
          0,           0,        2367,      -6.995533011,        -4.6066959,      -4.909401155,      -1.920737043,      -7.870890622
          0,           0,        2368,       -6.99659639,      -4.606536986,      -4.913935601,      -1.924002005,      -7.871695295
          0,           0,        2369,      -6.997633286,      -4.606111485,      -4.917760439,      -1.927171457,      -7.872497154
          0,           0,        2370,      -6.998630654,      -4.605425352,      -4.920852547,      -1.930251577,      -7.873296086
          0,           0,        2371,      -6.999623609,      -4.604522485,      -4.923194037,      -1.933476208,      -7.874090391
          0,           0,        2372,      -7.000631174,       -4.60343016,      -4.924781064,      -1.936993163,      -7.874882421
          0,           0,        2373,      -7.001648268,      -4.602148464,      -4.925623366,      -1.940692491,      -7.875671662
          0,           0,        2374,      -7.002683865,      -4.600695126,      -4.925744756,      -1.944685864,      -7.876457757
          0,           0,        2375,      -7.003699132,      -4.599046402,      -4.925165587,      -1.948713655,      -7.877240293
          0,           0,        2376,      -7.004668941,      -4.597201134,      -4.923969306,      -1.952752168,      -7.878019298
          0,           0,        2377,      -7.005612296,      -4.595177338,      -4.922121613,      -1.956745557,      -7.878794457
          0,           0,        2378,      -7.006532433,      -4.593003627,      -4.919661818,      -1.960676738,      -7.879565762
          0,           0,        2379,      -7.007425272,      -4.590670392,      -4.916653882,      -1.964493522,      -7.880333129
          0,           0,        2380,      -7.008307066,      -4.588229177,      -4.913156744,      -1.968429914,      -7.881096278
          0,           0,        2381,      -7.009135771,      -4.585646136,       -4.90922793,      -1.972096567,      -7.881855262
          0,           0,        2382,      -7.009974934,       -4.58300282,      -4.904925761,      -1.976036672,      -7.882610175
          0,           0,        2383,      -7.010744012,      -4.580243808,      -4.900312801,      -1.979584212,      -7.883361359
          0,           0,        2384,      -7.011486745,      -4.577416324,      -4.895443946,      -1.983117865,       -7.88410807
          0,           0,        2385,      -7.012170022,      -4.574500112,      -4.890409735,      -1.986401694,      -7.884850306
          0,           0,        2386,      -7.012801396,      -4.571528473,      -4.885205786,      -1.989444313,      -7.885587512
          0,           0,        2387,       -7.01340422,      -4.568529297,      -4.879873554,      -1.992311395,      -7.886320078
          0,           0,        2388,      -7.013977655,      -4.565514043,      -4.874460288,      -1.995019621,      -7.887048648
          0,           0,        2389,      -7.014567176,      -4.562527344,      -4.869012824,      -1.997926826,      -7.887772943
          0,           0,        2390,       -7.01518933,      -4.559596975,      -4.863572404,      -2.001265837,      -7.888492328
          0,           0,        2391,      -7.015814292,      -4.556710469,      -4.858175095,      -2.004755444,      -7.889207234
          0,           0,        2392,      -7.016450399,      -4.553884523,      -4.852848818,      -2.008524094,      -7.889917307
          0,           0,        2393,      -7.017067769,      -4.551100975,      -4.847621727,      -2.012254467,      -7.890622377
          0,           0,        2394,      -7.017647757,      -4.548365715,      -4.842514197,      -2.015818199,      -7.891322458
          0,           0,        2395,      -7.018204098,      -4.545680881,      -4.837546121,       -2.01926946,      -7.892017809
          0,           0,        2396,      -7.018726965,      -4.543046902,      -4.832759212,      -2.022640272,       -7.89270854
          0,           0,        2397,      -7.019209129,      -4.540475608,      -4.828127492,       -2.02569835,      -7.893393867
          0,           0,        2398,      -7.019694508,      -4.538011015,      -4.823673778,      -2.028849015,      -7.894074444
          0,           0,        2399,      -7.020126277,      -4.535611281,      -4.819414942,      -2.031507914,      -7.894750552
          0,           0,        2400,      -7.020573954,      -4.533334476,      -4.815367174,       -2.03443657,      -7.895422225
          0,           0,        2401,      -7.020952016,      -4.531131477,      -4.811541973,      -2.036751857,      -7.896090117
          0,           0,        2402,      -7.021300328,      -4.529027804,       -4.80794871,      -2.038876106,      -7.896754497
          0,           0,        2403,      -7.021597975,      -4.527019751,      -4.804594217,      -2.040533678,      -7.897414352
          0,           0,        2404,      -7.021852761,      -4.525112994,      -4.801484985,      -2.041833649,      -7.898069311
          0,           0,        2405,      -7.022082199,      -4.523322183,      -4.798626045,       -2.04288923,      -7.898719353
          0,           0,        2406,      -7.022282955,      -4.521650993,      -4.796021968,      -2.043715166,      -7.899365918
          0,           0,        2407,      -7.022503412,      -4.520128395,      -4.793677793,      -2.044734786,      -7.900008084
          0,           0,        2408,      -7.022762942,      -4.518765931,      -4.791590889,      -2.046198235,      -7.900645822
          0,           0,        2409,       -7.02303131,       -4.51754898,      -4.789768166,      -2.047737556,      -7.901279158
          0,           0,        2410,      -7.023312603,      -4.516488481,      -4.788214603,      -2.049476347,      -7.901907716
          0,           0,        2411,      -7.023581642,      -4.515564642,      -4.786932587,      -2.051088507,      -7.902532499
          0,           0,        2412,      -7.023819823,      -4.514774865,      -4.785922969,      -2.052393134,      -7.903153233
          0,           0,        2413,      -7.024044528,      -4.514114083,      -4.785188477,      -2.053475661,      -7.903770218
          0,           0,        2414,      -7.024248061,      -4.513595223,      -4.784733701,      -2.054324108,       -7.90438355
          0,           0,        2415,      -7.024421665,       -4.51319844,      -4.784561177,      -2.054787102,      -7.904993038
          0,           0,        2416,      -7.024603182,      -4.512960291,      -4.784673914,      -2.055356079,      -7.905599374
          0,           0,        2417,      -7.024729897,      -4.512837262,      -4.785073138,      -2.055306576,      -7.906201723
          0,           0,        2418,      -7.024881848,      -4.512881836,      -4.785757813,      -2.055543934,      -7.906801399
          0,           0,        2419,       -7.02497146,      -4.513043967,      -4.786731582,      -2.055083819,      -7.907396698
          0,           0,        2420,      -7.025037195,      -4.513340239,       -4.78799425,      -2.054364464,      -7.907987665
